WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,WEEK,MONTH,YEAR,ConvDF,Lat,Long,ï»¿WELL ID
,MEG AQ11N HARDY 5-13-77-6,494103,0Y55,Akita Drilling Ltd.,27,28 Jan 2020 02:15:00 AM,Bonnyville,0Z9C,MEG Energy Corp.,,Drill To LD,2020-01-28,13077064,5,1,2020.0,13077064,55.67179051,-110.7821394,02/05-13-077-06W4/0
,CVE A1 LEISMER 1-24-77-7,495662,0Y52,Precision Drilling Corporation,254,28 Jan 2020 12:30:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-01-28,24077074,5,1,2020.0,24077074,55.68629309,-110.937453,AB/01-24-077-07W4/0
,SUNCOR LEWIS 8-31-92-7,496744,0Z41,Ensign Drilling Inc.,406,28 Jan 2020 06:15:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Drill To LD,2020-01-28,31092074,5,1,2020.0,31092074,57.0244181,-111.105855,AA/08-31-092-07W4/0
,SUNCOR LEWIS 10-23-92-8,497287,0ZF6,McAllister Water Well Drilling Ltd.,1,27 Jan 2020 07:30:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Set Surface,2020-01-28,23092084,5,1,2020.0,23092084,56.99533599,-111.159503,AB/10-23-092-08W4/0
,ARC HZ ANTEN 5-34-68-25,498324,0Y52,Precision Drilling Corporation,465,28 Oct 2020 02:30:00 PM,Grande Prairie,0G30,ARC Resources Ltd.,,Drill To LD,2020-10-28,34068255,44,10,2020.0,34068255,54.93041579999999,-117.7132115,00/05-34-068-25W5/0
,TXNE 13C-28 DV COUNTESS 16-29-22-17,497566,A77K,Star Valley Drilling Ltd.,102,10 Feb 2020 05:15:00 PM,Midnapore,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-02-10,29022174,7,2,2020.0,29022174,50.89961706,-112.31304569999999,02/16-29-022-17W4/0
,TAC 4-30 HZ 103 PROVOST 1-19-34-9,497355,A8AF,Hertz & Paluck Energy Services Inc.,1,10 Feb 2020 01:00:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Set Surface,2020-02-10,19034094,7,2,2020.0,19034094,51.93277543,-111.2572997,03/01-19-034-09W4/0
,KARVE 102 HZ PROVOST 7-35-35-9,493513,0Z41,Ensign Drilling Inc.,348,10 Feb 2020 03:30:00 AM,Wainwright,A7BT,Karve Energy Inc.,,Drill To LD,2020-02-10,35035094,7,2,2020.0,35035094,52.0483582,-111.17168640000001,02/07-35-035-09W4/0
,HUSKY 3HZ R3 WILDMERE 1-13-48-6,496293,0Y52,Precision Drilling Corporation,151,10 Feb 2020 01:48:00 AM,Wainwright,0R46,Husky Oil Operations Limited,,Drill To LD,2020-02-10,13048064,7,2,2020.0,13048064,53.13973021,-110.73663059999998,00/01-13-048-06W4/0
,JUPITER HZ 102 KAKWA 15-14-62-5,496170,A6PR,Nabors Drilling Canada Limited,60,10 Feb 2020 05:30:00 AM,Grande Prairie,A6X1,Jupiter Resources Inc.,,Drill To LD,2020-02-10,14062056,7,2,2020.0,14062056,54.36325245,-118.62508390000002,02/15-14-062-05W6/0
,7GEN HZ KAKWA 13-4-63-5,496210,0Y52,Precision Drilling Corporation,543,10 Feb 2020 04:22:00 PM,Grande Prairie,A54C,Seven Generations Energy Ltd.,,Drill To LD,2020-02-10,4063056,7,2,2020.0,4063056,54.42169003,-118.6800356,00/13-04-063-05W6/0
,NUVISTA 103 HZ D WEMBLEY 4-30-72-9,496861,A6PR,Nabors Drilling Canada Limited,79E,09 Feb 2020 04:00:00 PM,Grande Prairie,A0A7,NuVista Energy Ltd.,,Resumption,2020-02-10,30072096,7,2,2020.0,30072096,55.26515219,-119.3591485,03/04-30-072-09W6/0
,DELTASTREAM MARTENH 13-1-75-25,497320,A2CL,Komat Drilling Ltd.,3,09 Feb 2020 01:30:00 PM,St. Albert,A6YA,Deltastream Energy Corporation,,Set Surface,2020-02-10,1075254,7,2,2020.0,1075254,55.46816670000001,-113.73214109999998,02/13-01-075-25W4/0
,DELTASTREAM MARTENH 13-1-75-25,497320,A2CL,Komat Drilling Ltd.,3,09 Feb 2020 08:20:00 PM,St. Albert,A6YA,Deltastream Energy Corporation,,Set Surface,2020-02-10,1075254,7,2,2020.0,1075254,55.46816670000001,-113.73214109999998,02/13-01-075-25W4/0
,DELTASTREAM MARTENH 14-1-75-25,497321,A2CL,Komat Drilling Ltd.,3,10 Feb 2020 09:00:00 AM,St. Albert,A6YA,Deltastream Energy Corporation,,Set Surface,2020-02-10,1075254,7,2,2020.0,1075254,55.46816670000001,-113.73214109999998,00/14-01-075-25W4/0
,CVE C13-19 C13 HARDY 13-19-76-5,495701,A57H,Predator Drilling Inc.,137,10 Feb 2020 01:30:00 PM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-02-10,19076054,7,2,2020.0,19076054,55.59899293,-110.7562545,AE/13-19-076-05W4/0
,SPL 3-36 HZ 102 NIPISI 3-31-76-6,495938,0GE9,Tempco Drilling Company Inc.,7,09 Feb 2020 10:00:00 PM,St. Albert,A7GR,Spur Petroleum Ltd.,,Drill To LD,2020-02-10,31076065,7,2,2020.0,31076065,55.628460499999996,-114.9069808,02/03-31-076-06W5/0
,MEG HARDY 14-6-77-4,492563,A57H,Predator Drilling Inc.,12,09 Feb 2020 08:00:00 PM,Bonnyville,0Z9C,MEG Energy Corp.,,Drill To LD,2020-02-10,6077044,7,2,2020.0,6077044,55.64270472,-110.60096659999999,AD/14-06-077-04W4/0
,CVE C1 LEISMER 1-16-77-6,495645,0Y52,Precision Drilling Corporation,135,10 Feb 2020 01:30:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-02-10,16077064,7,2,2020.0,16077064,55.67182591,-110.85977749999999,AE/01-16-077-06W4/0
,CVE B12 LEISMER 12-19-77-6,495686,0Y52,Precision Drilling Corporation,180,09 Feb 2020 09:10:00 PM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-02-10,19077064,7,2,2020.0,19077064,55.68627096,-110.9115621,AC/12-19-077-06W4/0
,BIR HZ 104 PCOUPES 3-26-77-11,496250,0Y52,Precision Drilling Corporation,226,10 Feb 2020 07:47:00 AM,Grande Prairie,A12R,Birchcliff Energy Ltd.,,Resumption,2020-02-10,26077116,7,2,2020.0,26077116,55.70141265,-119.57772040000002,04/03-26-077-11W6/0
,GRL 100 HZ VALHALLA 8-19-78-7,492601,A278,EUB-New Rig Drilling Contractor,1,10 Feb 2020 12:45:00 AM,Grande Prairie,A0TX,Grizzly Resources Ltd.,,Drill To LD,2020-02-10,19078076,7,2,2020.0,19078076,55.77396468,-119.060584,00/08-19-078-07W6/0
,JACOS OV2 HANGSTN 14-7-84-10,496601,0Y55,Akita Drilling Ltd.,12,09 Feb 2020 08:10:00 PM,Bonnyville,0NY5,Japan Canada Oil Sands Limited,,Drill To LD,2020-02-10,7084104,7,2,2020.0,7084104,56.26811207,-111.5598909,AB/14-07-084-10W4/0
,SUNCOR LEWIS 10-27-91-8,497288,0ZF6,McAllister Water Well Drilling Ltd.,1,09 Feb 2020 07:30:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Set Surface,2020-02-10,27091084,7,2,2020.0,27091084,56.92273460000001,-111.18633270000001,AA/10-27-091-08W4/0
,SUNCOR OB LEWIS 5-7-92-7,497244,A57H,Predator Drilling Inc.,2,09 Feb 2020 11:45:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Set Surface,2020-02-10,7092074,7,2,2020.0,7092074,56.96625357,-111.1058581,00/05-07-092-07W4/0
,SUNCOR LEWIS 10-18-92-8,497286,0Z41,Ensign Drilling Inc.,406,09 Feb 2020 07:30:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Resumption,2020-02-10,18092084,7,2,2020.0,18092084,56.9808863,-111.2667682,AA/10-18-092-08W4/0
,SUNCOR LEWIS 12-32-92-8,497295,0ZF6,McAllister Water Well Drilling Ltd.,1,10 Feb 2020 02:00:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Set Surface,2020-02-10,32092084,7,2,2020.0,32092084,57.02442505,-111.23995929999998,AA/12-32-092-08W4/0
,IMP N01W-925 LEMING 9-35-66-3,498033,0Y52,Precision Drilling Corporation,171,11 May 2020 08:00:00 PM,Bonnyville,7,Imperial Oil Resources Limited,,Drill To LD,2020-05-12,35066034,20,5,2020.0,35066034,54.75511114,-110.3338361,00/09-35-066-03W4/0
,IMP H91-H04 LEMING 15-4-66-4,497582,0Y55,Akita Drilling Ltd.,21,12 May 2020 07:15:00 AM,Bonnyville,7,Imperial Oil Resources Limited,,Resumption,2020-05-12,4066044,20,5,2020.0,4066044,54.68255026,-110.5353963,07/15-04-066-04W4/0
,NUVISTA 100 HZ C WEMBLEY 5-30-72-9,496863,A6PR,Nabors Drilling Canada Limited,79E,09 Mar 2020 03:00:00 AM,Grande Prairie,A0A7,NuVista Energy Ltd.,,Resumption,2020-03-09,30072096,11,3,2020.0,30072096,55.26515219,-119.3591485,00/05-30-072-09W6/0
,JACOS HANGSTN 12-6-84-10,496592,A6F5,Foraco Canada Ltd.,104,08 Mar 2020 06:45:00 PM,Bonnyville,0NY5,Japan Canada Oil Sands Limited,,Drill To LD,2020-03-09,6084104,11,3,2020.0,6084104,56.25366152,-111.55989009999999,AB/12-06-084-10W4/0
,SUNCOR DOVER 15-8-93-12,496431,0Y52,Precision Drilling Corporation,141,09 Mar 2020 04:45:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Drill To LD,2020-03-09,8093124,11,3,2020.0,8093124,57.05349651,-111.88376720000001,AD/15-08-093-12W4/0
,SUNCOR OB242 7-31 FIREBAG 12-32-94-5,496821,0Y52,Precision Drilling Corporation,117,09 Mar 2020 09:00:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Drill To LD,2020-03-09,32094054,11,3,2020.0,32094054,57.19891349,-110.7570879,00/12-32-094-05W4/0
,IMP H87-10 LEMING 1-10-66-4,498078,0Y55,Akita Drilling Ltd.,21,14 Jun 2020 05:45:00 AM,Bonnyville,7,Imperial Oil Resources Limited,,Set Surface,2020-06-14,10066044,24,6,2020.0,10066044,54.69702879,-110.5102354,08/01-10-066-04W4/0
,TAC 7-25 HZ 103 PROVOST 13-30-34-7,496968,0GE9,Tempco Drilling Company Inc.,5,23 Feb 2020 05:30:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-02-24,30034074,9,2,2020.0,30034074,51.94734698,-110.9737196,03/13-30-034-07W4/0
,SCL HZ FC781B KAYBOB 4-19-63-18,495234,0Y52,Precision Drilling Corporation,574,23 Feb 2020 09:00:00 PM,St. Albert,0T03,Shell Canada Limited,,Drill To LD,2020-02-24,19063185,9,2,2020.0,19063185,54.46520797,-116.6982114,00/04-19-063-18W5/0
,NUVISTA 102 HZ B KARR 14-9-66-5,497717,A6PR,Nabors Drilling Canada Limited,127,24 Feb 2020 03:00:00 AM,Grande Prairie,A0A7,NuVista Energy Ltd.,,Set Surface,2020-02-24,9066056,9,2,2020.0,9066056,54.69795807,-118.6801257,02/14-09-066-05W6/0
,INCEPTION EXP 102 HZ ELM 9-20-69-5,497025,A2EN,Ironhand Drilling Inc.,3,24 Feb 2020 04:08:00 PM,Grande Prairie,A600,Inception Exploration Ltd.,,Set Surface,2020-02-24,20069056,9,2,2020.0,20069056,54.98872981,-118.71242450000001,02/09-20-069-05W6/0
,PIPE 102 HZ WEMBLEY 5-36-71-8,495991,A57H,Predator Drilling Inc.,524,24 Feb 2020 06:00:00 AM,Grande Prairie,A82B,Pipestone Energy Corp.,,Resumption,2020-02-24,36071086,9,2,2020.0,36071086,55.19238705,-119.0771091,02/05-36-071-08W6/0
,PIPE 102 HZ WEMBLEY 5-36-71-8,495991,0Y52,Precision Drilling Corporation,524,24 Feb 2020 01:33:00 PM,Grande Prairie,A82B,Pipestone Energy Corp.,,Resumption,2020-02-24,36071086,9,2,2020.0,36071086,55.19238705,-119.0771091,02/05-36-071-08W6/0
,CNRL 1AA KIRBY 13-1-73-7,496811,0Z41,Ensign Drilling Inc.,218,24 Feb 2020 03:00:00 PM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2020-02-24,1073074,9,2,2020.0,1073074,55.29374603,-110.92979,AA/13-01-073-07W4/0
,CNRL KN01-06I KIRBY 16-32-74-8,484072,0X84,Nabors Drilling Limited,104,24 Feb 2020 05:00:00 PM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Resumption,2020-02-24,32074084,9,2,2020.0,32074084,55.45366611,-111.1862088,04/16-32-074-08W4/2
,CVE A15-13 A15 HARDY 15-13-76-6,495724,0Y52,Precision Drilling Corporation,135,24 Feb 2020 01:00:00 PM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-02-24,13076064,9,2,2020.0,13076064,55.58452581,-110.78213819999999,AC/15-13-076-06W4/0
,CVE A9 HARDY 9-25-76-6,495723,0Y52,Precision Drilling Corporation,137,24 Feb 2020 11:30:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-02-24,25076064,9,2,2020.0,25076064,55.61361609,-110.7821387,AB/09-25-076-06W4/0
,SPL 16-6 HZ MARTEN 16-8-76-5,495881,A6NZ,Lasso Drilling Corporation,5,26 Jan 2020 05:00:00 PM,St. Albert,A7GR,Spur Petroleum Ltd.,2700.0,Resumption,2020-02-24,8076055,9,2,2020.0,8076055,55.57024102,-114.72593970000001,00/16-08-076-05W5/8
,MEG DE1I HARDY 6-12-77-5,490962,0Y55,Akita Drilling Ltd.,25,24 Feb 2020 01:30:00 AM,Bonnyville,0Z9C,MEG Energy Corp.,,Drill To LD,2020-02-24,12077054,9,2,2020.0,12077054,55.65714511,-110.6268493,04/06-12-077-05W4/0
,CVE D5-14 A12 HARDY 12-14-77-6,495630,0FZ8,Precision Drilling Technology Services Group Inc.,254,24 Feb 2020 01:30:00 PM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2020-02-24,14077064,9,2,2020.0,14077064,55.6718118,-110.80802,AB/12-14-077-06W4/0
,JACOS OV2 HANGSTN 12-7-84-10,496580,A2CL,Komat Drilling Ltd.,3,24 Feb 2020 12:30:00 PM,Bonnyville,0NY5,Japan Canada Oil Sands Limited,,Set Surface,2020-02-24,7084104,9,2,2020.0,7084104,56.26811207,-111.5598909,AC/12-07-084-10W4/0
,JACOS HANGSTN 3-1-84-11,496162,A6F5,Foraco Canada Ltd.,104,24 Feb 2020 01:45:00 AM,Bonnyville,0NY5,Japan Canada Oil Sands Limited,,Resumption,2020-02-24,1084114,9,2,2020.0,1084114,56.25364758,-111.5862225,AA/03-01-084-11W4/0
,JACOS OV3 HANGSTN 5-24-84-11,496326,A2CL,Komat Drilling Ltd.,3,23 Feb 2020 04:30:00 PM,Bonnyville,0NY5,Japan Canada Oil Sands Limited,,Set Surface,2020-02-24,24084114,9,2,2020.0,24084114,56.29717829,-111.5862248,AC/05-24-084-11W4/0
,JACOS OV2 HANGSTN 11-24-84-11,496328,A2CL,Komat Drilling Ltd.,3,24 Feb 2020 03:30:00 AM,Bonnyville,0NY5,Japan Canada Oil Sands Limited,,Set Surface,2020-02-24,24084114,9,2,2020.0,24084114,56.29717829,-111.5862248,AB/11-24-084-11W4/0
,SUNCOR DW LEWIS 8-11-92-8,497249,A57H,Predator Drilling Inc.,2,24 Feb 2020 12:30:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Resumption,2020-02-24,11092084,9,2,2020.0,11092084,56.96625563,-111.15950670000001,00/08-11-092-08W4/0
,SUNCOR LEWIS 8-29-92-8,497305,0Z41,Ensign Drilling Inc.,406,24 Feb 2020 05:00:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Resumption,2020-02-24,29092084,9,2,2020.0,29092084,57.00997445,-111.23995729999999,AA/08-29-092-08W4/0
,SUNCOR OB245 FIREBAG 11-29-94-5,496575,0Y52,Precision Drilling Corporation,117,24 Feb 2020 06:30:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Resumption,2020-02-24,29094054,9,2,2020.0,29094054,57.18446402,-110.75708929999999,AB/11-29-094-05W4/0
,SUNCOR P122S12 FIREBAG 12-27-94-6,496343,A6PR,Nabors Drilling Canada Limited,102,24 Feb 2020 02:30:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Drill To LD,2020-02-24,27094064,9,2,2020.0,27094064,57.18444441,-110.8643913,02/12-27-094-06W4/0
,TXNE 15C-16 HZ ALDSON 16-8-15-14,499087,A1TW,Bonanza Drilling Inc.,6,11 Jan 2021 03:00:00 PM,Medicine Hat,A7NW,Torxen Energy Ltd.,,Drill To LD,2021-01-11,8015144,2,1,2021.0,8015144,50.24454604,-111.88354380000001,00/16-08-015-14W4/0
,RHE 100 PROVOST 13-36-34-3,496165,A57H,Predator Drilling Inc.,27,11 Jan 2021 05:00:00 PM,Wainwright,A6W2,Rolling Hills Energy Ltd.,,Set Surface,2021-01-11,36034034,2,1,2021.0,36034034,51.96171461,-110.2885159,00/13-36-034-03W4/0
,TAC 4-12 HZ PROVOST 1-13-35-8,498914,0GE9,Tempco Drilling Company Inc.,5,11 Jan 2021 04:15:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2021-01-11,13035084,2,1,2021.0,13035084,52.00510892,-111.00506200000001,00/01-13-035-08W4/0
,KARVE HZ PROVOST 4-14-35-9,498826,A57H,Predator Drilling Inc.,9,11 Jan 2021 07:37:00 AM,Wainwright,A7BT,Karve Energy Inc.,,Set Surface,2021-01-11,14035094,2,1,2021.0,14035094,52.00478774,-111.1717461,00/04-14-035-09W4/0
,CNRL 12C BEAVRDM 12-31-59-4,491204,0Z41,Ensign Drilling Inc.,218,11 Jan 2021 12:00:00 AM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2021-01-11,31059044,2,1,2021.0,31059044,54.14424285,-110.5803365,02/12-31-059-04W4/0
,JUPITER HZ RESTHA 16-8-60-1,498465,A6PR,Nabors Drilling Canada Limited,127,11 Jan 2021 06:00:00 AM,Grande Prairie,A6X1,Jupiter Resources Inc.,,Resumption,2021-01-11,8060016,2,1,2021.0,8060016,54.17408103,-118.1003347,00/16-08-060-01W6/0
,CHEVRON 102 HZ FOXCK 9-31-61-18,493784,0Z41,Ensign Drilling Inc.,770,10 Jan 2021 05:25:00 PM,St. Albert,0045,Chevron Canada Limited,,Drill To LD,2021-01-11,31061185,2,1,2021.0,31061185,54.31951971,-116.67658610000001,02/09-31-061-18W5/0
,CRESTWYND HZ MEANOOK 9-14-63-22,499160,A2CL,Komat Drilling Ltd.,3,10 Jan 2021 07:34:00 PM,St. Albert,A7MT,Crestwynd Exploration Ltd.,,Set Surface,2021-01-11,14063224,2,1,2021.0,14063224,54.44900323,-113.2069345,00/09-14-063-22W4/0
,CRESTWYND HZ MEANOOK 10-14-63-22,499159,A2CL,Komat Drilling Ltd.,3,10 Jan 2021 07:27:00 PM,St. Albert,A7MT,Crestwynd Exploration Ltd.,,Set Surface,2021-01-11,14063224,2,1,2021.0,14063224,54.44900323,-113.2069345,02/10-14-063-22W4/0
,7GEN HZ 102 KAKWA 12-35-63-4,498580,A6PR,Nabors Drilling Canada Limited,17,11 Jan 2021 04:00:00 PM,Grande Prairie,A54C,Seven Generations Energy Ltd.,,Set Surface,2021-01-11,35063046,2,1,2021.0,35063046,54.49428211,-118.47870209999999,02/12-35-063-04W6/0
,7GEN HZ 103 KAKWA 15-15-64-6,498927,A6GJ,Dc Drilling Inc.,1,11 Jan 2021 01:00:00 AM,Grande Prairie,A54C,Seven Generations Energy Ltd.,,Set Surface,2021-01-11,15064066,2,1,2021.0,15064066,54.53806561,-118.80588840000001,03/15-15-064-06W6/0
,PARA HZ ELM 12-28-67-6,496896,A5DR,Fox Drilling Inc.,4,10 Jan 2021 10:13:00 PM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Resumption,2021-01-11,28067066,2,1,2021.0,28067066,54.82884756,-118.8396213,00/12-28-067-06W6/0
,CVE D5 KIRBY 5-34-75-6,498399,0Y52,Precision Drilling Corporation,254,09 Jan 2021 08:00:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2021-01-11,34075064,2,1,2021.0,34075064,55.54083814,-110.8338966,AC/05-34-075-06W4/0
,CVE 2B10 HARDY 10-19-76-5,498382,0Y52,Precision Drilling Corporation,144,09 Jan 2021 05:00:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2021-01-11,19076054,2,1,2021.0,19076054,55.59899293,-110.7562545,AC/10-19-076-05W4/0
,CVE C10 HARDY 10-19-76-5,498383,0Y52,Precision Drilling Corporation,254,11 Jan 2021 06:00:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2021-01-11,19076054,2,1,2021.0,19076054,55.59899293,-110.7562545,AD/10-19-076-05W4/0
,CVE D2 HARDY 2-30-76-5,498396,0Y52,Precision Drilling Corporation,171,09 Jan 2021 07:15:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2021-01-11,30076054,2,1,2021.0,30076054,55.61362802,-110.75625409999999,AD/02-30-076-05W4/0
,CVE G05I02 LEISMER 8-16-76-6,498959,0Z41,Ensign Drilling Inc.,141,11 Jan 2021 10:30:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Set Surface,2021-01-11,16076064,2,1,2021.0,16076064,55.58456271,-110.85977609999999,03/08-16-076-06W4/0
,SPL 9-18 HZ MARTENH 7-7-76-3,499150,0Y52,Precision Drilling Corporation,294,11 Jan 2021 05:00:00 AM,St. Albert,A7GR,Spur Petroleum Ltd.,,Drill To LD,2021-01-11,7076035,2,1,2021.0,7076035,55.57024894,-114.4412325,02/07-07-076-03W5/0
,MEG AF6P HARDY 1-25-77-6,498434,0Y52,Precision Drilling Corporation,140,11 Jan 2021 10:15:00 AM,Bonnyville,0Z9C,MEG Energy Corp.,,Drill To LD,2021-01-11,25077064,2,1,2021.0,25077064,55.70087579999999,-110.78213909999998,12/01-25-077-06W4/0
,BIR 14-6 HZ PCOUPE 4-31-78-12,499068,0Z41,Ensign Drilling Inc.,137,09 Jan 2021 03:00:00 AM,Grande Prairie,A12R,Birchcliff Energy Ltd.,,Set Surface,2021-01-11,31078126,2,1,2021.0,31078126,55.80311365,-119.836321,00/04-31-078-12W6/0
,BIR 14-6 HZ PCOUPES 8-36-78-13,499069,0Z41,Ensign Drilling Inc.,137,10 Jan 2021 07:30:00 AM,Grande Prairie,A12R,Birchcliff Energy Ltd.,,Drill To LD,2021-01-11,36078136,2,1,2021.0,36078136,55.80309179,-119.8621707,03/08-36-078-13W6/0
,SYNCRUDE 29ROVCH194175L01 5-20-93-9,493263,A1YG,Big Country Drilling Ltd.,3,10 Jan 2021 10:00:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-11,20093094,2,1,2021.0,20093094,57.08259388,-111.4009027,AA/05-20-093-09W4/0
,SYNCRUDE 29ROVCH194098L01 11-29-93-9,493249,A1YG,Big Country Drilling Ltd.,6,11 Jan 2021 04:15:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-11,29093094,2,1,2021.0,29093094,57.09722471,-111.40089679999998,AA/11-29-093-09W4/0
,SYNCRUDE 042N01 14-25-93-10,497110,0Y80,Boart Longyear Canada,41,11 Jan 2021 12:00:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-11,25093104,2,1,2021.0,25093104,57.097235899999994,-111.4545294,AC/14-25-093-10W4/0
,SYNCRUDE 037N01 15-25-93-10,497105,0Y80,Boart Longyear Canada,47,10 Jan 2021 11:00:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-11,25093104,2,1,2021.0,25093104,57.097235899999994,-111.4545294,AB/15-25-093-10W4/0
,SYNCRUDE 050N01 9-26-93-10,497136,0Y80,Boart Longyear Canada,41,11 Jan 2021 04:00:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-11,26093104,2,1,2021.0,26093104,57.09722693,-111.4814114,AA/09-26-093-10W4/0
,SYNCRUDE 026N01 6-36-93-10,497076,0Y80,Boart Longyear Canada,47,11 Jan 2021 03:30:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-11,36093104,2,1,2021.0,36093104,57.11169363,-111.4545179,AB/06-36-093-10W4/0
,SUNCOR P131P4 FIREBAG 2-15-95-6,497856,A6PR,Nabors Drilling Canada Limited,102,10 Jan 2021 06:30:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Drill To LD,2021-01-11,15095064,2,1,2021.0,15095064,57.24275071,-110.8735294,03/02-15-095-06W4/0
,CNRL HZ 102 TABER 13-15-9-17,486695,0Z41,Ensign Drilling Inc.,651,04 Feb 2020 01:45:00 AM,Medicine Hat,0HE9,Canadian Natural Resources Limited,,Drill To LD,2020-02-04,15009174,6,2,2020.0,15009174,49.73500466,-112.2175043,02/13-15-009-17W4/0
,TXNE 15C-16 HZ  ALDSON 9-22-15-14,497231,A1TW,Bonanza Drilling Inc.,5,04 Feb 2020 02:00:00 PM,Medicine Hat,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-02-04,22015144,6,2,2020.0,22015144,50.27356177,-111.83759380000001,00/09-22-015-14W4/0
,IPCCAN 9E-23 HZ SUFFIELD 3-25-18-7,496152,0Y52,Precision Drilling Corporation,153,04 Feb 2020 12:30:00 AM,Medicine Hat,A868,Ipc Canada Ltd.,,Drill To LD,2020-02-04,25018074,6,2,2020.0,25018074,50.55011624,-110.8293479,02/03-25-018-07W4/0
,TXNE 9B-29 DV COUNTESS 9-29-20-17,497197,A77K,Star Valley Drilling Ltd.,102,03 Feb 2020 04:15:00 PM,Midnapore,A7NW,Torxen Energy Ltd.,,Drill To LD,2020-02-04,29020174,6,2,2020.0,29020174,50.72491842,-112.3130486,02/09-29-020-17W4/0
,COR4 105 MHZ JENNER 5-4-21-8,497609,A6EC,Twilight Drilling Ltd.,1,04 Feb 2020 09:15:00 AM,Medicine Hat,A6Y2,Cor4 Oil Corp.,,Drill To LD,2020-02-04,4021084,6,2,2020.0,4021084,50.75430931,-111.0434307,05/05-04-021-08W4/0
,TAC 16-30 HZ 102 PROVOST 6-29-34-9,494720,0GE9,Tempco Drilling Company Inc.,8,04 Feb 2020 12:00:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2020-02-04,29034094,6,2,2020.0,29034094,51.94741194,-111.233672,02/06-29-034-09W4/0
,VESTA VESTA 00~ JOFFRE 1-36-40-27,497032,A6EC,Twilight Drilling Ltd.,2,03 Feb 2020 06:15:00 PM,Red Deer,A0L1,Vesta Energy Ltd.,,Drill To LD,2020-02-04,36040274,6,2,2020.0,36040274,52.48487934,-113.759309,02/01-36-040-27W4/0
,PENGROWTH D03-F4 LNDBRGH 12-24-58-5,496191,0Y55,Akita Drilling Ltd.,26,04 Feb 2020 05:30:00 AM,Bonnyville,A5K1,Cona Resources Ltd.,,Drill To LD,2020-02-04,24058054,6,2,2020.0,24058054,54.02778570000001,-110.599248,11/12-24-058-05W4/0
,TQN HZ KAKWA 7-24-63-8,497501,A6PR,Nabors Drilling Canada Limited,77,04 Feb 2020 04:00:00 PM,Grande Prairie,A2TG,TAQA North Ltd.,,Drill To LD,2020-02-04,24063086,6,2,2020.0,24063086,54.46525089,-119.0577308,00/07-24-063-08W6/0
